"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Average price All property types","Percentage change (yearly) All property types","Percentage change (monthly) All property types","House price index All property types","Sales volume All property types","Average price Detached houses","Percentage change (yearly) Detached houses","Percentage change (monthly) Detached houses","House price index Detached houses","Average price Semi-detached houses","Percentage change (yearly) Semi-detached houses","Percentage change (monthly) Semi-detached houses","House price index Semi-detached houses","Average price Terraced houses","Percentage change (yearly) Terraced houses","Percentage change (monthly) Terraced houses","House price index Terraced houses","Average price Flats and maisonettes","Percentage change (yearly) Flats and maisonettes","Percentage change (monthly) Flats and maisonettes","House price index Flats and maisonettes","Average price First-time buyers","Percentage change (yearly) First-time buyers","Percentage change (monthly) First-time buyers","House price index First-time buyers","Average price Former owner-occupiers","Percentage change (yearly) Former owner-occupiers","Percentage change (monthly) Former owner-occupiers","House price index Former owner-occupiers","Average price Cash purchases","Percentage change (yearly) Cash purchases","Percentage change (monthly) Cash purchases","House price index Cash purchases","Sales volume Cash purchases","Average price Mortgage purchases","Percentage change (yearly) Mortgage purchases","Percentage change (monthly) Mortgage purchases","House price index Mortgage purchases","Sales volume Mortgage purchases","Average price New build","Percentage change (yearly) New build","Percentage change (monthly) New build","House price index New build","Sales volume New build","Average price Existing properties","Percentage change (yearly) Existing properties","Percentage change (monthly) Existing properties","House price index Existing properties","Sales volume Existing properties","Pivotable date"
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2007-12,326,monthly,562740,25.43,0.93,57.62,326,1387022,24.73,-0.57,51.75,1270503,26.68,-0.1,53.01,856623,26.32,0.17,53.59,534162,25.35,1.01,58.08,,,,,,,,,,,,,,,,,,,620378,24.53,1.35,61.2,4,562377,25.39,0.92,57.73,322,2007-12-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2008-01,289,monthly,546512,18.28,-2.88,55.96,289,1356573,17.97,-2.2,50.62,1237935,19.27,-2.56,51.65,833314,18.91,-2.72,52.13,518663,18.22,-2.9,56.39,,,,,,,,,,,,,,,,,,,605220,17.82,-2.44,59.7,3,546103,18.24,-2.89,56.06,286,2008-01-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2008-02,258,monthly,547328,15.88,0.15,56.04,258,1369784,16.11,0.97,51.11,1235529,16.08,-0.19,51.55,834150,16.54,0.1,52.18,519442,15.82,0.15,56.48,,,,,,,,,,,,,,,,,,,611615,16.36,1.06,60.34,3,546819,15.85,0.13,56.14,255,2008-02-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2008-03,228,monthly,523788,8.32,-4.3,53.63,228,1342246,11.26,-2.01,50.08,1189794,8.77,-3.7,49.64,802517,9.2,-3.79,50.2,496829,8.24,-4.35,54.02,,,,,,,,,,,,,,,,,,,588888,9.85,-3.72,58.09,3,523237,8.29,-4.31,53.72,225,2008-03-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2008-04,303,monthly,537718,14.11,2.66,55.06,303,1394779,19.33,3.91,52.04,1235360,15.74,3.83,51.54,829301,15.38,3.34,51.88,509751,13.99,2.6,55.42,,,,,,,,,,,,,,,,,,,607435,16.97,3.15,59.92,3,537112,14.05,2.65,55.14,300,2008-04-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2008-05,270,monthly,538747,10.56,0.19,55.16,270,1401361,17.14,0.47,52.29,1245855,13.1,0.85,51.98,837227,12.48,0.96,52.37,510430,10.38,0.13,55.5,,,,,,,,,,,,,,,,,,,608785,12.98,0.22,60.06,5,538137,10.51,0.19,55.24,265,2008-05-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2008-06,311,monthly,537791,7.55,-0.18,55.06,311,1390499,14.29,-0.78,51.88,1245694,10.31,-0.01,51.97,838911,9.82,0.2,52.48,509396,7.34,-0.2,55.38,,,,,,,,,,,,,,,,,,,608136,10.0,-0.11,59.99,5,537176,7.5,-0.18,55.15,306,2008-06-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2008-07,223,monthly,545556,3.32,1.44,55.86,223,1407471,8.48,1.22,52.52,1276632,6.46,2.48,53.26,855246,5.78,1.95,53.5,516537,3.11,1.4,56.16,,,,,,,,,,,,,,,,,,,614990,4.74,1.13,60.67,4,544959,3.29,1.45,55.95,219,2008-07-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2008-08,183,monthly,537817,-0.22,-1.42,55.07,183,1379296,3.08,-2.0,51.47,1259805,2.4,-1.32,52.56,842143,1.6,-1.53,52.68,509254,-0.37,-1.41,55.37,,,,,,,,,,,,,,,,,,,599477,1.05,-2.52,59.14,3,537325,-0.25,-1.4,55.16,180,2008-08-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2008-09,193,monthly,548286,-0.72,1.95,56.14,193,1416988,2.64,2.73,52.87,1284348,1.39,1.95,53.59,855238,0.44,1.55,53.5,519288,-0.82,1.97,56.46,,,,,,,,,,,,,,,,,,,607531,0.13,1.34,59.93,3,547834,-0.74,1.96,56.24,190,2008-09-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2008-10,194,monthly,535957,-3.79,-2.25,54.88,194,1372865,-1.41,-3.11,51.23,1234268,-2.77,-3.9,51.5,825395,-3.54,-3.49,51.63,508133,-3.83,-2.15,55.25,,,,,,,,,,,,,,,,,,,589708,-3.19,-2.93,58.17,9,535574,-3.82,-2.24,54.98,185,2008-10-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2008-11,149,monthly,542802,-2.64,1.28,55.58,149,1401865,0.49,2.11,52.31,1255754,-1.26,1.74,52.39,836657,-2.17,1.36,52.34,514558,-2.7,1.26,55.95,,,,,,,,,,,,,,,,,,,603913,-1.34,2.41,59.58,3,542320,-2.68,1.26,55.67,146,2008-11-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2008-12,145,monthly,540059,-4.03,-0.51,55.3,145,1388035,0.07,-0.99,51.79,1246163,-1.92,-0.76,51.99,834750,-2.55,-0.23,52.22,511884,-4.17,-0.52,55.66,,,,,,,,,,,,,,,,,,,599542,-3.36,-0.72,59.14,3,539598,-4.05,-0.5,55.39,142,2008-12-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2009-01,140,monthly,524989,-3.94,-2.79,53.75,140,1347236,-0.69,-2.94,50.27,1207789,-2.44,-3.08,50.39,811711,-2.59,-2.76,50.78,497606,-4.06,-2.79,54.1,,,,,,,,,,,,,,,,,,,585476,-3.26,-2.35,57.76,12,524504,-3.96,-2.8,53.85,128,2009-01-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2009-02,135,monthly,507140,-7.34,-3.4,51.93,135,1289786,-5.84,-4.26,48.13,1156949,-6.36,-4.21,48.27,778788,-6.64,-4.06,48.72,480978,-7.4,-3.34,52.29,,,,,,,,,,,,,,,,,,,563066,-7.94,-3.83,55.55,1,506708,-7.34,-3.39,52.02,134,2009-02-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2009-03,163,monthly,502387,-4.09,-0.94,51.44,163,1265403,-5.72,-1.89,47.22,1145467,-3.73,-0.99,47.79,768042,-4.3,-1.38,48.04,476618,-4.07,-0.91,51.82,,,,,,,,,,,,,,,,,,,561828,-4.6,-0.22,55.42,2,501894,-4.08,-0.95,51.52,161,2009-03-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2009-04,166,monthly,508550,-5.42,1.23,52.07,166,1264714,-9.33,-0.05,47.19,1156230,-6.41,0.94,48.24,775853,-6.44,1.02,48.53,482588,-5.33,1.25,52.47,,,,,,,,,,,,,,,,,,,561271,-7.6,-0.1,55.37,2,508207,-5.38,1.26,52.17,164,2009-04-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2009-05,176,monthly,520436,-3.4,2.34,53.29,176,1290972,-7.88,2.08,48.17,1182763,-5.06,2.29,49.35,795898,-4.94,2.58,49.79,493760,-3.27,2.32,53.68,,,,,,,,,,,,,,,,,,,568311,-6.65,1.25,56.06,1,520212,-3.33,2.36,53.4,175,2009-05-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2009-06,238,monthly,510955,-4.99,-1.82,52.32,238,1271485,-8.56,-1.51,47.44,1161632,-6.75,-1.79,48.47,783897,-6.56,-1.51,49.04,484617,-4.86,-1.85,52.69,,,,,,,,,,,,,,,,,,,551546,-9.31,-2.95,54.41,3,510868,-4.9,-1.8,52.45,235,2009-06-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2009-07,303,monthly,523937,-3.96,2.54,53.65,303,1313862,-6.65,3.33,49.02,1201267,-5.9,3.41,50.12,812432,-5.01,3.64,50.82,496377,-3.9,2.43,53.97,,,,,,,,,,,,,,,,,,,562793,-8.49,2.04,55.52,4,523908,-3.86,2.55,53.78,299,2009-07-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2009-08,268,monthly,521952,-2.95,-0.38,53.44,268,1325706,-3.89,0.9,49.47,1213535,-3.67,1.02,50.63,819624,-2.67,0.89,51.27,493817,-3.03,-0.52,53.69,,,,,,,,,,,,,,,,,,,557244,-7.05,-0.99,54.97,9,521996,-2.85,-0.36,53.59,259,2009-08-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2009-09,323,monthly,553714,0.99,6.09,56.7,323,1412363,-0.33,6.54,52.7,1296156,0.92,6.81,54.08,874558,2.26,6.7,54.71,523532,0.82,6.02,56.92,,,,,,,,,,,,,,,,,,,588086,-3.2,5.53,58.01,7,553826,1.09,6.1,56.86,316,2009-09-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2009-10,315,monthly,562888,5.02,1.66,57.63,315,1449201,5.56,2.61,54.07,1325007,7.35,2.23,55.28,893131,8.21,2.12,55.87,531930,4.68,1.6,57.83,,,,,,,,,,,,,,,,,,,599225,1.61,1.89,59.11,7,562971,5.12,1.65,57.79,308,2009-10-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2009-11,319,monthly,573101,5.58,1.81,58.68,319,1473047,5.08,1.65,54.96,1339943,6.7,1.13,55.9,907810,8.5,1.64,56.79,541715,5.28,1.84,58.9,,,,,,,,,,,,,,,,,,,609846,0.98,1.77,60.16,7,573192,5.69,1.82,58.84,312,2009-11-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2009-12,313,monthly,575113,6.49,0.35,58.89,313,1479232,6.57,0.42,55.2,1345110,7.94,0.39,56.12,912483,9.31,0.51,57.08,543531,6.18,0.34,59.1,,,,,,,,,,,,,,,,,,,611974,2.07,0.35,60.37,7,575205,6.6,0.35,59.05,306,2009-12-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2010-01,253,monthly,596236,13.57,3.67,61.05,253,1531178,13.65,3.51,57.13,1397983,15.75,3.93,58.33,950945,17.15,4.22,59.49,563205,13.18,3.62,61.24,,,,,,,,,,,,,,,,,,,619279,5.77,1.19,61.09,18,596668,13.76,3.73,61.25,235,2010-01-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2010-02,239,monthly,613473,20.97,2.89,62.81,239,1570696,21.78,2.58,58.61,1461590,26.33,4.55,60.98,986269,26.64,3.71,61.7,578951,20.37,2.8,62.95,,,,,,,,,,,,,,,,,,,634597,12.7,2.47,62.6,11,613478,21.07,2.82,62.98,228,2010-02-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2010-03,317,monthly,607614,20.95,-0.96,62.21,317,1563336,23.54,-0.47,58.33,1461758,27.61,0.01,60.99,978218,27.37,-0.82,61.19,573257,20.28,-0.98,62.33,,,,,,,,,,,,,,,,,,,625358,11.31,-1.46,61.69,12,607149,20.97,-1.03,62.33,305,2010-03-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2010-04,314,monthly,590583,16.13,-2.8,60.47,314,1508907,19.31,-3.48,56.3,1422179,23.0,-2.71,59.34,947069,22.07,-3.18,59.24,557385,15.5,-2.77,60.6,,,,,,,,,,,,,,,,,,,614378,9.46,-1.76,60.61,23,589661,16.03,-2.88,60.53,291,2010-04-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2010-05,264,monthly,578829,11.22,-1.99,59.27,264,1465727,13.54,-2.86,54.69,1382332,16.87,-2.8,57.67,922853,15.95,-2.56,57.73,546636,10.71,-1.93,59.43,,,,,,,,,,,,,,,,,,,599922,5.56,-2.35,59.18,7,578081,11.12,-1.96,59.35,257,2010-05-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2010-06,365,monthly,594354,16.32,2.68,60.86,365,1503178,18.22,2.56,56.09,1421704,22.39,2.85,59.32,951563,21.39,3.11,59.52,561080,15.78,2.64,61.0,,,,,,,,,,,,,,,,,,,609580,10.52,1.61,60.13,29,594035,16.28,2.76,60.98,336,2010-06-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2010-07,367,monthly,599540,14.43,0.87,61.39,367,1543846,17.5,2.71,57.61,1450619,20.76,2.03,60.52,967463,19.08,1.67,60.52,565484,13.92,0.78,61.48,,,,,,,,,,,,,,,,,,,610823,8.53,0.2,60.26,5,599510,14.43,0.92,61.55,362,2010-07-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2010-08,280,monthly,618616,18.52,3.18,63.34,280,1600724,20.75,3.68,59.73,1499939,23.6,3.4,62.58,1001159,22.15,3.48,62.63,583303,18.12,3.15,63.42,,,,,,,,,,,,,,,,,,,628128,12.72,2.83,61.96,4,618734,18.53,3.21,63.52,276,2010-08-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2010-09,290,monthly,623291,12.57,0.76,63.82,290,1632858,15.61,2.01,60.93,1522048,17.43,1.47,63.5,1013170,15.85,1.2,63.38,587417,12.2,0.71,63.87,,,,,,,,,,,,,,,,,,,636011,8.15,1.25,62.74,20,623189,12.52,0.72,63.98,270,2010-09-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2010-10,306,monthly,628964,11.74,0.91,64.4,306,1635973,12.89,0.19,61.04,1526998,15.24,0.33,63.71,1018167,14.0,0.49,63.69,593032,11.49,0.96,64.48,,,,,,,,,,,,,,,,,,,650102,8.49,2.22,64.13,25,628275,11.6,0.82,64.5,281,2010-10-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2010-11,262,monthly,618176,7.87,-1.72,63.3,262,1617027,9.77,-1.16,60.34,1501431,12.05,-1.67,62.64,998121,9.95,-1.97,62.44,582985,7.62,-1.69,63.39,,,,,,,,,,,,,,,,,,,641182,5.14,-1.37,63.25,20,617341,7.7,-1.74,63.38,242,2010-11-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2010-12,306,monthly,610704,6.19,-1.21,62.53,306,1592941,7.69,-1.49,59.44,1485671,10.45,-1.05,61.98,983363,7.77,-1.48,61.51,576068,5.99,-1.19,62.63,,,,,,,,,,,,,,,,,,,638866,4.39,-0.36,63.02,60,609504,5.96,-1.27,62.57,246,2010-12-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2011-01,260,monthly,598580,0.39,-1.99,61.29,260,1593248,4.05,0.02,59.45,1479096,5.8,-0.44,61.71,969832,1.99,-1.38,60.67,564195,0.18,-2.06,61.34,,,,,,,,,,,,,,,,,,,629604,1.67,-1.45,62.11,7,597169,0.08,-2.02,61.31,253,2011-01-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2011-02,243,monthly,603248,-1.67,0.78,61.77,243,1649067,4.99,3.5,61.53,1518588,3.9,2.67,63.36,981939,-0.44,1.25,61.42,568188,-1.86,0.71,61.78,,,,,,,,,,,,,,,,,,,641407,1.07,1.87,63.27,16,601388,-1.97,0.71,61.74,227,2011-02-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2011-03,304,monthly,629536,3.61,4.36,64.46,304,1758920,12.51,6.66,65.63,1603288,9.68,5.58,66.89,1029983,5.29,4.89,64.43,592550,3.37,4.29,64.43,,,,,,,,,,,,,,,,,,,673298,7.67,4.97,66.42,19,627470,3.35,4.34,64.42,285,2011-03-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2011-04,281,monthly,650659,10.17,3.36,66.62,281,1811405,20.05,2.98,67.59,1651071,16.09,2.98,68.89,1060316,11.96,2.95,66.33,612682,9.92,3.4,66.61,,,,,,,,,,,,,,,,,,,696354,13.34,3.42,68.69,7,648510,9.98,3.35,66.58,274,2011-04-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2011-05,203,monthly,647256,11.82,-0.52,66.27,203,1761114,20.15,-2.78,65.71,1598853,15.66,-3.16,66.71,1043200,13.04,-1.61,65.26,610349,11.66,-0.38,66.36,,,,,,,,,,,,,,,,,,,688375,14.74,-1.15,67.91,2,645242,11.62,-0.5,66.24,201,2011-05-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2011-06,300,monthly,626108,5.34,-3.27,64.11,300,1659616,10.41,-5.76,61.93,1512424,6.38,-5.41,63.1,998585,4.94,-4.28,62.47,591181,5.36,-3.14,64.28,,,,,,,,,,,,,,,,,,,656762,7.74,-4.59,64.79,5,624420,5.11,-3.23,64.1,295,2011-06-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2011-07,308,monthly,630766,5.21,0.74,64.58,308,1655187,7.21,-0.27,61.76,1510129,4.1,-0.15,63.01,1003279,3.7,0.47,62.76,595813,5.36,0.78,64.78,,,,,,,,,,,,,,,,,,,657188,7.59,0.06,64.83,4,629193,4.95,0.76,64.59,304,2011-07-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2011-08,299,monthly,644666,4.21,2.2,66.01,299,1725877,7.82,4.27,64.4,1578984,5.27,4.56,65.88,1039751,3.85,3.64,65.04,607977,4.23,2.04,66.1,,,,,,,,,,,,,,,,,,,668634,6.45,1.74,65.96,3,643146,3.95,2.22,66.03,296,2011-08-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2011-09,288,monthly,649456,4.2,0.74,66.5,288,1771103,8.47,2.62,66.09,1616221,6.19,2.36,67.43,1057735,4.4,1.73,66.17,611795,4.15,0.63,66.52,,,,,,,,,,,,,,,,,,,674078,5.99,0.81,66.5,7,647911,3.97,0.74,66.51,281,2011-09-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2011-10,241,monthly,635376,1.02,-2.17,65.06,241,1748582,6.88,-1.27,65.25,1592160,4.27,-1.49,66.43,1037876,1.94,-1.88,64.92,598293,0.89,-2.21,65.05,,,,,,,,,,,,,,,,,,,659094,1.38,-2.22,65.02,4,633875,0.89,-2.17,65.07,237,2011-10-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2011-11,271,monthly,636095,2.9,0.11,65.13,271,1749203,8.17,0.04,65.27,1593852,6.16,0.11,66.5,1035772,3.77,-0.2,64.79,599140,2.77,0.14,65.14,,,,,,,,,,,,,,,,,,,665681,3.82,1.0,65.67,7,634424,2.77,0.09,65.13,264,2011-11-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2011-12,279,monthly,638417,4.54,0.36,65.37,279,1727725,8.46,-1.23,64.47,1567378,5.5,-1.66,65.39,1027377,4.48,-0.81,64.27,602138,4.53,0.5,65.47,,,,,,,,,,,,,,,,,,,664406,4.0,-0.19,65.54,8,636848,4.49,0.38,65.38,271,2011-12-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2012-01,223,monthly,653185,9.12,2.31,66.88,223,1763045,10.66,2.04,65.79,1597848,8.03,1.94,66.66,1053474,8.62,2.54,65.9,615983,9.18,2.3,66.97,603575,,,67.95,720165,,,68.22,690480,,,68.04,94,645865,,,68.1,129,675685,7.32,1.7,66.66,15,651699,9.13,2.33,66.9,208,2012-01-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2012-02,246,monthly,654620,8.52,0.22,67.03,246,1786255,8.32,1.32,66.65,1609591,5.99,0.73,67.15,1064598,8.42,1.06,66.6,616814,8.56,0.13,67.06,594715,,-1.47,66.95,712536,,-1.06,67.5,682398,,-1.17,67.24,108,637255,,-1.33,67.19,138,668514,4.23,-1.06,65.95,21,653422,8.65,0.26,67.08,225,2012-02-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2012-03,257,monthly,642527,2.06,-1.85,65.79,257,1764101,0.29,-1.24,65.82,1596534,-0.42,-0.81,66.61,1054526,2.38,-0.95,65.97,604833,2.07,-1.94,65.76,582687,,-2.02,65.59,696751,,-2.22,66.0,667834,,-2.13,65.81,99,623818,,-2.11,65.77,158,658079,-2.26,-1.56,64.92,20,641263,2.2,-1.86,65.83,237,2012-03-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2012-04,228,monthly,650452,-0.03,1.23,66.6,228,1780362,-1.71,0.92,66.43,1608075,-2.6,0.72,67.09,1064207,0.37,0.92,66.57,612520,-0.03,1.27,66.6,589933,,1.24,66.41,705275,,1.22,66.81,676194,,1.25,66.63,94,631423,,1.22,66.57,134,666780,-4.25,1.32,65.78,11,649140,0.1,1.23,66.64,217,2012-04-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2012-05,304,monthly,664967,2.74,2.23,68.09,304,1782457,1.21,0.12,66.51,1622688,1.49,0.91,67.7,1078612,3.39,1.35,67.47,626844,2.7,2.34,68.15,603867,,2.36,67.98,720106,,2.1,68.22,690807,,2.16,68.07,121,645857,,2.29,68.09,183,682061,-0.92,2.29,67.28,16,663604,2.85,2.23,68.13,288,2012-05-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2012-06,278,monthly,704720,12.56,5.98,72.16,278,1888537,13.79,5.95,70.47,1720816,13.78,6.05,71.8,1147065,14.87,6.35,71.75,664084,12.33,5.94,72.2,639252,,5.86,71.96,763996,,6.09,72.37,732017,,5.97,72.13,118,684530,,5.99,72.17,160,719146,9.5,5.44,70.94,10,703481,12.66,6.01,72.22,268,2012-06-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2012-07,337,monthly,711877,12.86,1.02,72.89,337,1925442,16.33,1.95,71.84,1754782,16.2,1.97,73.21,1166471,16.27,1.69,72.97,670303,12.5,0.94,72.88,645032,,0.9,72.61,772594,,1.13,73.19,739351,,1.0,72.86,153,691554,,1.03,72.91,184,717451,9.17,-0.24,70.78,8,711136,13.02,1.09,73.0,329,2012-07-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2012-08,272,monthly,739683,14.74,3.91,75.74,272,2013858,16.69,4.59,75.14,1831435,15.99,4.37,76.41,1219963,17.33,4.59,76.31,695982,14.48,3.83,75.67,669923,,3.86,75.42,803131,,3.95,76.08,768176,,3.9,75.7,121,718605,,3.91,75.77,151,739780,10.64,3.11,72.98,7,739236,14.94,3.95,75.89,265,2012-08-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2012-09,246,monthly,730967,12.55,-1.18,74.84,246,2000572,12.96,-0.66,74.65,1816860,12.41,-0.8,75.8,1209027,14.3,-0.9,75.63,687549,12.38,-1.21,74.75,662419,,-1.12,74.57,793208,,-1.24,75.14,759005,,-1.19,74.79,114,710224,,-1.17,74.88,132,727919,7.99,-1.6,71.81,7,730704,12.78,-1.15,75.01,239,2012-09-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2012-10,284,monthly,736039,15.84,0.69,75.36,284,2002396,14.52,0.09,74.72,1819278,14.26,0.13,75.9,1214921,17.06,0.49,76.0,692509,15.75,0.72,75.29,667310,,0.74,75.12,798363,,0.65,75.63,764363,,0.71,75.32,117,715085,,0.68,75.39,167,742541,12.66,2.01,73.25,11,735231,15.99,0.62,75.48,273,2012-10-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2012-11,283,monthly,729044,14.61,-0.95,74.65,283,1985157,13.49,-0.86,74.07,1803112,13.13,-0.89,75.23,1203993,16.24,-0.9,75.32,685887,14.48,-0.96,74.57,661685,,-0.84,74.49,789932,,-1.06,74.83,757192,,-0.94,74.61,124,708223,,-0.96,74.67,159,745961,12.06,0.46,73.59,40,727655,14.7,-1.03,74.7,243,2012-11-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2012-12,263,monthly,745032,16.7,2.19,76.28,263,2024441,17.17,1.98,75.54,1835619,17.11,1.8,76.59,1226275,19.36,1.85,76.71,701193,16.45,2.23,76.24,675866,,2.14,76.08,807645,,2.24,76.51,774079,,2.23,76.28,135,723552,,2.16,76.29,128,771244,16.08,3.39,76.08,17,743113,16.69,2.12,76.29,246,2012-12-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2013-01,257,monthly,736489,12.75,-1.15,75.41,257,2024645,14.84,0.01,75.55,1839258,15.11,0.2,76.74,1218768,15.69,-0.61,76.24,692673,12.45,-1.22,75.31,668181,10.7,-1.14,75.22,798308,10.85,-1.16,75.62,765303,10.84,-1.13,75.41,116,715184,10.73,-1.16,75.4,141,758251,12.22,-1.68,74.8,14,734825,12.76,-1.12,75.44,243,2013-01-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2013-02,285,monthly,733269,12.01,-0.44,75.08,285,2030952,13.7,0.31,75.78,1845325,14.65,0.33,76.99,1215170,14.14,-0.3,76.01,689502,11.78,-0.46,74.97,664745,11.78,-0.51,74.83,795401,11.63,-0.36,75.35,762626,11.76,-0.35,75.15,122,711560,11.66,-0.51,75.02,163,752614,12.58,-0.74,74.24,69,731798,11.99,-0.41,75.13,216,2013-02-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2013-03,242,monthly,730982,13.77,-0.31,74.85,242,2031039,15.13,0.0,75.79,1849166,15.82,0.21,77.15,1209561,14.7,-0.46,75.66,687449,13.66,-0.3,74.74,663009,13.78,-0.26,74.64,792483,13.74,-0.37,75.07,761051,13.96,-0.21,74.99,103,708739,13.61,-0.4,74.72,139,755553,14.81,0.39,74.53,10,729389,13.74,-0.33,74.88,232,2013-03-01
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,2013-04,262,monthly,771734,18.65,5.57,79.02,262,2133403,19.83,5.04,79.6,1934723,20.31,4.63,80.72,1271310,19.46,5.11,79.53,726192,18.56,5.64,78.96,700017,18.66,5.58,78.8,836601,18.62,5.57,79.25,804045,18.91,5.65,79.23,126,747824,18.43,5.51,78.85,136,806910,21.02,6.8,79.6,4,769659,18.57,5.52,79.01,258,2013-04-01
